Q254	13	11	-LRB-	-lrb-	-LRB-	O	punct	O
Q254	13	12	1719	1719	CD	DATE	dep	O
Q254	13	13	--	--	:	O	punct	O
Q254	13	14	1787	1787	CD	DATE	dep	O
Q254	13	15	-RRB-	-rrb-	-RRB-	O	punct	O
Q254	13	16	and	and	CC	O	cc	O
Q254	13	18	Anna_Maria	_name_	NNP	PERSON	compound_nmod:to	O
Q254	13	19	,	,	,	O	punct	O
Q254	13	20	née	née	NNP	O	compound	O
Q254	13	21	Pertl	_name_	NNP	PERSON	appos	O
Q254	13	22	-LRB-	-lrb-	-LRB-	O	punct	O
Q254	13	23	1720	1720	CD	DATE	dep	O
Q254	13	24	--	--	:	O	punct	O
Q254	13	25	1778	1778	CD	DATE	dep	O
Q254	13	26	-RRB-	-rrb-	-RRB-	O	punct	O
Q254	13	27	,	,	,	O	punct	O
Q254	13	28	at	at	IN	O	case	O
Q254	13	29	9	_num_	CD	NUMBER	nummod_getreidegasse	O
Q254	13	30	Getreidegasse	getreidegasse	NN	O	nmod:at	O
Q254	13	31	in	in	IN	O	case	O
Q254	13	32	Salzburg	Salzburg	NNP	LOCATION	nmod:in	O
Q254	13	33	.	.	.	O	punct	O

Q254	15	0	He	he	PRP	O	nsubj	O
Q254	15	1	was	be	VBD	O	cop	O
Q254	15	2	the	the	DT	O	det	O
Q254	15	3	youngest	youngest	JJS	O	root	O
Q254	15	4	of	of	IN	O	case	O
Q254	15	5	seven	_num_	CD	NUMBER	nummod_child	O
Q254	15	6	children	child	NNS	O	nmod:of	O
Q254	15	7	,	,	,	O	punct	O
Q254	15	8	five	_num_	CD	NUMBER	nsubj_die	O
Q254	15	9	of	of	IN	O	case	O
Q254	15	10	whom	whom	WP	O	ref	O
Q254	15	11	died	die	VBD	O	acl:relcl	O
Q254	15	12	in	in	IN	O	case	O
Q254	15	13	infancy	infancy	NN	O	nmod:in	O
Q254	15	14	.	.	.	O	punct	O

Q254	25	0	When	when	WRB	O	advmod	O
Q254	25	1	Nannerl	_name_	NNP	PERSON	nsubj	O
Q254	25	2	was	be	VBD	O	cop	O
Q254	25	3	7	_num_	CD	NUMBER	advcl_begin	O
Q254	25	4	,	,	,	O	punct	O
Q254	25	5	she	she	PRP	O	nsubj	O
Q254	25	6	began	begin	VBD	O	root	O
Q254	25	7	keyboard	keyboard	NN	O	compound	O
Q254	25	8	lessons	lesson	NNS	O	dobj	O
Q254	25	9	with	with	IN	O	case	O
Q254	25	10	her	she	PRP$	O	nmod:poss	O
Q254	25	11	father	father	NN	O	nmod:with	O
Q254	25	12	,	,	,	O	punct	O
Q254	25	13	while	while	IN	O	mark	O
Q254	25	14	her	she	PRP$	O	nmod:poss	O
Q254	25	15	3-year-old	3-year-old	JJ	DURATION	amod	O
Q254	25	16	brother	brother	NN	O	nsubj	O
Q254	25	17	looked	look	VBD	O	advcl:while	O
Q254	25	18	on	on	IN	O	compound:prt	O
Q254	25	19	.	.	.	O	punct	O

Q254	27	0	He	he	PRP	O	nsubj	O
Q254	27	1	often	often	RB	O	advmod	O
Q254	27	2	spent	spend	VBD	O	root	O
Q254	27	3	much	much	JJ	O	amod	O
Q254	27	4	time	time	NN	O	dobj	O
Q254	27	5	at	at	IN	O	case	O
Q254	27	6	the	the	DT	O	det	O
Q254	27	7	clavier	clavier	NN	O	nmod:at	O
Q254	27	8	,	,	,	O	punct	O
Q254	27	9	picking	pick	VBG	O	conj:and	O
Q254	27	10	out	out	RP	O	compound:prt	O
Q254	27	11	thirds	third	NNS	O	dobj	O
Q254	27	12	,	,	,	O	punct	O
Q254	27	13	which	which	WDT	O	ref	O
Q254	27	14	he	he	PRP	O	nsubj	O
Q254	27	15	was	be	VBD	O	cop	O
Q254	27	16	ever	ever	RB	O	advmod	O
Q254	27	17	striking	striking	JJ	O	acl:relcl	O
Q254	27	18	,	,	,	O	punct	O
Q254	27	19	and	and	CC	O	cc	O
Q254	27	20	his	he	PRP$	O	nmod:poss	O
Q254	27	21	pleasure	pleasure	NN	O	nsubj	O
Q254	27	22	showed	show	VBD	O	conj:and	O
Q254	27	23	that	that	IN	O	mark	O
Q254	27	24	it	it	PRP	O	nsubj	O
Q254	27	25	sounded	sound	VBD	O	ccomp	O
Q254	27	26	good	good	JJ	O	xcomp	O
Q254	27	27	...	...	:	O	punct	O
Q254	27	28	In	in	IN	O	case	O
Q254	27	29	the	the	DT	DATE	det	O
Q254	27	30	fourth	fourth	JJ	DATE	amod	O
Q254	27	31	year	year	NN	DATE	nmod:in	O
Q254	27	32	of	of	IN	O	case	O
Q254	27	33	his	he	PRP$	O	nmod:poss	O
Q254	27	34	age	age	NN	O	nmod:of	O
Q254	27	35	his	he	PRP$	O	nmod:poss	O
Q254	27	36	father	father	NN	O	nsubj	O
Q254	27	37	,	,	,	O	punct	O
Q254	27	38	for	for	IN	O	case	O
Q254	27	39	a	a	DT	O	det	O
Q254	27	40	game	game	NN	O	nmod:for	O
Q254	27	41	as	as	IN	O	mark	O
Q254	27	42	it	it	PRP	O	nsubj	O
Q254	27	43	were	be	VBD	O	dep	O
Q254	27	44	,	,	,	O	punct	O
Q254	27	45	began	begin	VBD	O	acl:relcl	O
Q254	27	46	to	to	TO	O	mark	O
Q254	27	47	teach	teach	VB	O	xcomp	O
Q254	27	48	him	he	PRP	O	iobj	O
Q254	27	49	a	a	DT	O	det	O
Q254	27	50	few	few	JJ	O	amod	O
Q254	27	51	minuets	minuet	NNS	O	dobj	O
Q254	27	52	and	and	CC	O	cc	O
Q254	27	53	pieces	piece	NNS	O	dobj	O
Q254	27	54	at	at	IN	O	case	O
Q254	27	55	the	the	DT	O	det	O
Q254	27	56	clavier	clavier	NN	O	nmod:at	O
Q254	27	57	...	...	:	O	punct	O
Q254	27	58	He	he	PRP	O	nsubj	O
Q254	27	59	could	could	MD	O	aux	O
Q254	27	60	play	play	VB	O	parataxis	O
Q254	27	61	it	it	PRP	O	dobj	O
Q254	27	62	faultlessly	faultlessly	RB	O	advmod	O
Q254	27	63	and	and	CC	O	cc	O
Q254	27	64	with	with	IN	O	case	O
Q254	27	65	the	the	DT	O	det	O
Q254	27	66	greatest	greatest	JJS	O	amod	O
Q254	27	67	delicacy	delicacy	NN	O	parataxis	O
Q254	27	68	,	,	,	O	punct	O
Q254	27	69	and	and	CC	O	cc	O
Q254	27	70	keeping	keep	VBG	O	conj:and	O
Q254	27	71	exactly	exactly	RB	O	advmod	O
Q254	27	72	in	in	IN	O	case	O
Q254	27	73	time	time	NN	O	nmod:in	O
Q254	27	74	...	...	:	O	punct	O
Q254	27	75	At	at	IN	O	case	O
Q254	27	76	the	the	DT	O	det	O
Q254	27	77	age	age	NN	O	nmod:at	O
Q254	27	78	of	of	IN	O	case	O
Q254	27	79	five	_num_	CD	NUMBER	nmod:of_age	O
Q254	27	80	,	,	,	O	punct	O
Q254	27	81	he	he	PRP	O	nsubj	O
Q254	27	82	was	be	VBD	O	aux	O
Q254	27	83	already	already	RB	O	advmod	O
Q254	27	84	composing	compose	VBG	O	ccomp	O
Q254	27	85	little	little	JJ	O	amod	O
Q254	27	86	pieces	piece	NNS	O	dobj	O
Q254	27	87	,	,	,	O	punct	O
Q254	27	88	which	which	WDT	O	ref	O
Q254	27	89	he	he	PRP	O	nsubj	O
Q254	27	90	played	play	VBD	O	acl:relcl	O
Q254	27	91	to	to	TO	O	case	O
Q254	27	92	his	he	PRP$	O	nmod:poss	O
Q254	27	93	father	father	NN	O	nmod:to	O
Q254	27	94	who	who	WP	O	ref	O
Q254	27	95	wrote	write	VBD	O	acl:relcl	O
Q254	27	96	them	they	PRP	O	dobj	O
Q254	27	97	down	down	RP	O	compound:prt	O
Q254	27	98	.	.	.	O	punct	O

Q254	28	0	These	these	DT	O	det	O
Q254	28	1	early	early	JJ	O	amod	O
Q254	28	2	pieces	piece	NNS	O	nsubjpass	O
Q254	28	3	,	,	,	O	punct	O
Q254	28	4	K.	K.	NNP	O	appos	O
Q254	28	5	1	_num_	CD	NUMBER	nummod_K.	O
Q254	28	6	--	--	:	O	punct	O
Q254	28	7	5	_num_	CD	NUMBER	nummod_K.	O
Q254	28	8	,	,	,	O	punct	O
Q254	28	9	were	be	VBD	O	auxpass	O
Q254	28	10	recorded	record	VBN	O	root	O
Q254	28	11	in	in	IN	O	case	O
Q254	28	12	the	the	DT	O	det	O
Q254	28	13	``	``	``	O	punct	O
Q254	28	14	Nannerl	Nannerl	NNP	O	compound	O
Q254	28	15	Notenbuch	Notenbuch	NNP	O	nmod:in	O
Q254	28	16	''	''	''	O	punct	O
Q254	28	17	.	.	.	O	punct	O

Q254	29	0	There	there	EX	O	expl	O
Q254	29	1	is	be	VBZ	O	root	O
Q254	29	2	some	some	DT	O	det	O
Q254	29	3	scholarly	scholarly	JJ	O	amod	O
Q254	29	4	debate	debate	NN	O	nsubj	O
Q254	29	5	about	about	IN	O	mark	O
Q254	29	6	whether	whether	IN	O	mark	O
Q254	29	7	Mozart	_name_	NNP	PERSON	nsubj	O
Q254	29	8	was	be	VBD	O	cop	O
Q254	29	9	four	_num_	CD	NUMBER	nummod_year	O
Q254	29	10	or	or	CC	O	cc	O
Q254	29	11	five	five	CD	DURATION	conj:or	O
Q254	29	12	years	year	NNS	DURATION	nmod:npmod	O
Q254	29	13	old	old	JJ	DURATION	acl:whether	O
Q254	29	14	when	when	WRB	O	advmod	O
Q254	29	15	he	he	PRP	O	nsubj	O
Q254	29	16	created	create	VBD	O	advcl	O
Q254	29	17	his	he	PRP$	O	nmod:poss	O
Q254	29	18	first	first	JJ	ORDINAL	amod	O
Q254	29	19	musical	musical	JJ	O	amod	O
Q254	29	20	compositions	composition	NNS	O	dobj	O
Q254	29	21	,	,	,	O	punct	O
Q254	29	22	though	though	IN	O	mark	O
Q254	29	23	there	there	EX	O	expl	O
Q254	29	24	is	be	VBZ	O	advcl:though	O
Q254	29	25	little	little	JJ	O	amod	O
Q254	29	26	doubt	doubt	NN	O	nsubj	O
Q254	29	27	that	that	WDT	O	mark	O
Q254	29	28	Mozart	_name_	NNP	PERSON	nsubj	O
Q254	29	29	composed	compose	VBN	O	ccomp	O
Q254	29	30	his	he	PRP$	O	nmod:poss	O
Q254	29	31	first	first	JJ	ORDINAL	amod	O
Q254	29	32	three	_num_	CD	NUMBER	nummod_piece	O
Q254	29	33	pieces	piece	NNS	O	dobj	O
Q254	29	34	of	of	IN	O	case	O
Q254	29	35	music	music	NN	O	nmod:of	O
Q254	29	36	within	within	IN	O	case	O
Q254	29	37	a	a	DT	DURATION	det	O
Q254	29	38	few	few	JJ	DURATION	amod	O
Q254	29	39	weeks	week	NNS	DURATION	nmod:within	O
Q254	29	40	of	of	IN	O	case	O
Q254	29	41	each	each	DT	O	det	O
Q254	29	42	other	other	JJ	O	nmod:of	O
Q254	29	43	:	:	:	O	punct	O
Q254	29	44	K.	K.	NNP	O	compound	O
Q254	29	45	1a	1a	NN	O	nsubj	O
Q254	29	46	,	,	,	O	punct	O
Q254	29	47	1b	1b	NN	O	nsubj	O
Q254	29	48	,	,	,	O	punct	O
Q254	29	49	and	and	CC	O	cc	O
Q254	29	50	1c	1c	NN	O	nsubj	O
Q254	29	51	.	.	.	O	punct	O

Q254	36	0	A	a	DT	O	det	O
Q254	36	1	long	long	JJ	O	amod	O
Q254	36	2	concert	concert	NN	O	compound	O
Q254	36	3	tour	tour	NN	O	nsubj	O
Q254	36	4	followed	follow	VBD	O	root	O
Q254	36	5	,	,	,	O	punct	O
Q254	36	6	spanning	span	VBG	O	xcomp	O
Q254	36	7	three	_num_	CD	NUMBER	dobj_span	O
Q254	36	8	and	and	CC	O	cc	O
Q254	36	9	a	a	DT	O	det	O
Q254	36	10	half	half	NN	O	amod	O
Q254	36	11	years	year	NNS	DURATION	dobj	O
Q254	36	12	,	,	,	O	punct	O
Q254	36	13	taking	take	VBG	O	ccomp	O
Q254	36	14	the	the	DT	O	det	O
Q254	36	15	family	family	NN	O	dobj	O
Q254	36	16	to	to	TO	O	case	O
Q254	36	17	the	the	DT	O	det	O
Q254	36	18	courts	court	NNS	O	nmod:to	O
Q254	36	19	of	of	IN	O	case	O
Q254	36	20	Munich	Munich	NNP	LOCATION	nmod:of	O
Q254	36	21	,	,	,	O	punct	O
Q254	36	22	Mannheim	Mannheim	NNP	LOCATION	conj	O
Q254	36	23	,	,	,	O	punct	O
Q254	36	24	Paris	Paris	NNP	LOCATION	conj	O
Q254	36	25	,	,	,	O	punct	O
Q254	36	26	London	London	NNP	LOCATION	conj	O
Q254	36	27	,	,	,	O	punct	O
Q254	36	28	The	the	DT	LOCATION	det	O
Q254	36	29	Hague	Hague	NNP	LOCATION	appos	O
Q254	36	30	,	,	,	O	punct	O
Q254	36	31	again	again	RB	O	advmod	O
Q254	36	32	to	to	TO	O	case	O
Q254	36	33	Paris	Paris	NNP	LOCATION	nmod:to	O
Q254	36	34	,	,	,	O	punct	O
Q254	36	35	and	and	CC	O	cc	O
Q254	36	36	back	back	RB	O	advmod	O
Q254	36	37	home	home	NN	O	ccomp	O
Q254	36	38	via	via	IN	O	case	O
Q254	36	39	Zurich	Zurich	NNP	LOCATION	nmod:via	O
Q254	36	40	,	,	,	O	punct	O
Q254	36	41	Donaueschingen	Donaueschingen	NNP	LOCATION	appos	O
Q254	36	42	,	,	,	O	punct	O
Q254	36	43	and	and	CC	O	cc	O
Q254	36	44	Munich	Munich	NNP	LOCATION	nmod:via	O
Q254	36	45	.	.	.	O	punct	O

Q254	48	0	In	in	IN	O	case	O
Q254	48	1	Rome	Rome	NNP	LOCATION	nmod:in	O
Q254	48	2	,	,	,	O	punct	O
Q254	48	3	he	he	PRP	O	nsubj	O
Q254	48	4	heard	hear	VBD	O	root	O
Q254	48	6	Gregorio_Allegri	_name_	NNP	PERSON	compound_nmod:poss	O
Q254	48	7	's	's	POS	O	case	O
Q254	48	8	``	``	``	O	punct	O
Q254	48	9	Miserere	Miserere	NNP	O	dobj	O
Q254	48	10	''	''	''	O	punct	O
Q254	48	11	2	_num_	CD	NUMBER	compound_time	O
Q254	48	12	times	time	NNS	O	dep	O
Q254	48	13	in	in	IN	O	case	O
Q254	48	14	performance	performance	NN	O	nmod:in	O
Q254	48	15	,	,	,	O	punct	O
Q254	48	16	in	in	IN	O	case	O
Q254	48	17	the	the	DT	O	det	O
Q254	48	18	Sistine	Sistine	NNP	LOCATION	compound	O
Q254	48	19	Chapel	chapel	NN	LOCATION	nmod:in	O
Q254	48	20	,	,	,	O	punct	O
Q254	48	21	and	and	CC	O	cc	O
Q254	48	22	wrote	write	VBD	O	conj:and	O
Q254	48	23	it	it	PRP	O	dobj	O
Q254	48	24	out	out	RP	O	compound:prt	O
Q254	48	25	from	from	IN	O	case	O
Q254	48	26	memory	memory	NN	O	nmod:from	O
Q254	48	27	,	,	,	O	punct	O
Q254	48	28	thus	thus	RB	O	advmod	O
Q254	48	29	producing	produce	VBG	O	advcl	O
Q254	48	30	the	the	DT	O	det	O
Q254	48	31	first	first	JJ	ORDINAL	amod	O
Q254	48	32	unauthorized	unauthorized	JJ	O	amod	O
Q254	48	33	copy	copy	NN	O	dobj	O
Q254	48	34	of	of	IN	O	case	O
Q254	48	35	this	this	DT	O	det	O
Q254	48	36	closely	closely	RB	O	advmod	O
Q254	48	37	guarded	guard	VBN	O	amod	O
Q254	48	38	property	property	NN	O	nmod:of	O
Q254	48	39	of	of	IN	O	case	O
Q254	48	40	the	the	DT	O	det	O
Q254	48	41	Vatican	Vatican	NNP	LOCATION	nmod:of	O
Q254	48	42	.	.	.	O	punct	O

Q254	51	0	He	he	PRP	O	nsubj	O
Q254	51	1	returned	return	VBD	O	root	O
Q254	51	2	with	with	IN	O	case	O
Q254	51	3	his	he	PRP$	O	nmod:poss	O
Q254	51	4	father	father	NN	O	nmod:with	O
Q254	51	5	2	_num_	CD	NUMBER	nummod_time	_YES_
Q254	51	6	times	time	NNS	O	nmod:tmod	O
Q254	51	7	to	to	TO	O	case	O
Q254	51	8	Milan	Milan	NNP	LOCATION	nmod:to	O
Q254	51	9	-LRB-	-lrb-	-LRB-	O	punct	O
Q254	51	10	August	August	NNP	DATE	appos	O
Q254	51	11	--	--	:	O	punct	O
Q254	51	12	December	December	NNP	DATE	dep	O
Q254	51	13	1771	1771	CD	DATE	nummod	O
Q254	51	14	;	;	:	O	punct	O
Q254	51	15	October	October	NNP	DATE	dep	O
Q254	51	16	1772	1772	CD	DATE	nummod	O
Q254	51	17	--	--	:	O	punct	O
Q254	51	18	March	March	NNP	DATE	dep	O
Q254	51	19	1773	1773	CD	DATE	nummod	O
Q254	51	20	-RRB-	-rrb-	-RRB-	O	punct	O
Q254	51	21	for	for	IN	O	case	O
Q254	51	22	the	the	DT	O	det	O
Q254	51	23	composition	composition	NN	O	nmod:for	O
Q254	51	24	and	and	CC	O	cc	O
Q254	51	25	premieres	premiere	NNS	O	nmod:for	O
Q254	51	26	of	of	IN	O	case	O
Q254	51	27	``	``	``	O	punct	O
Q254	51	28	Ascanio	_name_	NNP	PERSON	nmod:of	O
Q254	51	29	in	in	IN	O	case	O
Q254	51	30	Alba	Alba	NNP	O	nmod:in	O
Q254	51	31	''	''	''	O	punct	O
Q254	51	32	-LRB-	-lrb-	-LRB-	O	punct	O
Q254	51	33	1771	1771	CD	DATE	appos	O
Q254	51	34	-RRB-	-rrb-	-RRB-	O	punct	O
Q254	51	35	and	and	CC	O	cc	O
Q254	51	36	``	``	``	O	punct	O
Q254	51	38	Lucio_Silla	_name_	NNP	PERSON	compound_nmod:of	O
Q254	51	39	''	''	''	O	punct	O
Q254	51	40	-LRB-	-lrb-	-LRB-	O	punct	O
Q254	51	41	1772	1772	CD	DATE	dep	O
Q254	51	42	-RRB-	-rrb-	-RRB-	O	punct	O
Q254	51	43	.	.	.	O	punct	O

Q254	53	0	Toward	toward	IN	O	case	O
Q254	53	1	the	the	DT	O	det	O
Q254	53	2	end	end	NN	O	nmod:toward	O
Q254	53	3	of	of	IN	O	case	O
Q254	53	4	the	the	DT	O	det	O
Q254	53	5	final	final	JJ	O	amod	O
Q254	53	6	Italian	italian	JJ	MISC	amod	O
Q254	53	7	journey	journey	NN	O	nmod:of	O
Q254	53	8	,	,	,	O	punct	O
Q254	53	9	Mozart	_name_	NNP	PERSON	nsubj	O
Q254	53	10	wrote	write	VBD	O	root	O
Q254	53	11	the	the	DT	O	det	O
Q254	53	12	first	first	JJ	ORDINAL	dobj	O
Q254	53	13	of	of	IN	O	case	O
Q254	53	14	his	he	PRP$	O	nmod:poss	O
Q254	53	15	works	work	NNS	O	nmod:of	O
Q254	53	16	to	to	TO	O	mark	O
Q254	53	17	be	be	VB	O	auxpass	O
Q254	53	18	still	still	RB	O	advmod	O
Q254	53	19	widely	widely	RB	O	advmod	O
Q254	53	20	performed	perform	VBN	O	xcomp	O
Q254	53	21	today	today	NN	DATE	nmod:tmod	O
Q254	53	22	,	,	,	O	punct	O
Q254	53	23	the	the	DT	O	det	O
Q254	53	24	solo	solo	NN	O	compound	O
Q254	53	25	motet	motet	NN	O	dobj	O
Q254	53	26	``	``	``	O	punct	O
Q254	53	27	Exsultate	Exsultate	NNP	O	dep	O
Q254	53	28	,	,	,	O	punct	O
Q254	53	29	jubilate	jubilate	NN	O	appos	O
Q254	53	30	''	''	''	O	punct	O
Q254	53	31	,	,	,	O	punct	O
Q254	53	32	K.	K.	NNP	O	appos	O
Q254	53	33	165	_num_	CD	NUMBER	nummod_K.	O
Q254	53	34	.	.	.	O	punct	O

Q254	55	0	The	the	DT	O	det	O
Q254	55	1	composer	composer	NN	O	nsubj	O
Q254	55	2	had	have	VBD	O	root	O
Q254	55	3	a	a	DT	O	det	O
Q254	55	4	great	great	JJ	O	amod	O
Q254	55	5	number	number	NN	O	dobj	O
Q254	55	6	of	of	IN	O	case	O
Q254	55	7	friends	friend	NNS	O	nmod:of	O
Q254	55	8	and	and	CC	O	cc	O
Q254	55	9	admirers	admirer	NNS	O	nmod:of	O
Q254	55	10	in	in	IN	O	case	O
Q254	55	11	Salzburg	Salzburg	NNP	LOCATION	nmod:in	O
Q254	55	12	and	and	CC	O	cc	O
Q254	55	13	had	have	VBD	O	conj:and	O
Q254	55	14	the	the	DT	O	det	O
Q254	55	15	opportunity	opportunity	NN	O	dobj	O
Q254	55	16	to	to	TO	O	mark	O
Q254	55	17	work	work	VB	O	acl:to	O
Q254	55	18	in	in	IN	O	case	O
Q254	55	19	many	many	JJ	O	amod	O
Q254	55	20	genres	genre	NNS	O	nmod:in	O
Q254	55	21	,	,	,	O	punct	O
Q254	55	22	including	include	VBG	O	case	O
Q254	55	23	symphonies	symphony	NNS	O	nmod:including	O
Q254	55	24	,	,	,	O	punct	O
Q254	55	25	sonatas	sonata	NNS	O	nmod:including	O
Q254	55	26	,	,	,	O	punct	O
Q254	55	27	string	string	NN	O	compound	O
Q254	55	28	LatinGreek_quartets_4	_et_	NN	O	nmod:including	O
Q254	55	29	,	,	,	O	punct	O
Q254	55	30	masses	mass	NNS	O	nmod:including	O
Q254	55	31	,	,	,	O	punct	O
Q254	55	32	serenades	serenade	NNS	O	nmod:including	O
Q254	55	33	,	,	,	O	punct	O
Q254	55	34	and	and	CC	O	cc	O
Q254	55	35	a	a	DT	O	det	O
Q254	55	36	few	few	JJ	O	amod	O
Q254	55	37	minor	minor	JJ	O	amod	O
Q254	55	38	operas	opera	NNS	O	nmod:including	O
Q254	55	39	.	.	.	O	punct	O

Q254	56	0	Between	between	IN	O	case	O
Q254	56	1	April	April	NNP	DATE	nmod:between	O
Q254	56	2	and	and	CC	O	cc	O
Q254	56	3	December	December	NNP	DATE	conj:and	O
Q254	56	4	1775	1775	CD	DATE	nummod	O
Q254	56	5	,	,	,	O	punct	O
Q254	56	6	Mozart	_name_	NNP	PERSON	nsubj	O
Q254	56	7	developed	develop	VBD	O	root	O
Q254	56	8	an	a	DT	O	det	O
Q254	56	9	enthusiasm	enthusiasm	NN	O	dobj	O
Q254	56	10	for	for	IN	O	case	O
Q254	56	11	violin	violin	NN	O	compound	O
Q254	56	12	concertos	concerto	NNS	O	nmod:for	O
Q254	56	13	,	,	,	O	punct	O
Q254	56	14	producing	produce	VBG	O	advcl	O
Q254	56	15	a	a	DT	O	det	O
Q254	56	16	series	series	NN	O	dobj	O
Q254	56	17	of	of	IN	O	case	O
Q254	56	18	five	_num_	CD	NUMBER	nmod:of_series	O
Q254	56	19	-LRB-	-lrb-	-LRB-	O	punct	O
Q254	56	20	the	the	DT	O	det	O
Q254	56	21	only	only	JJ	O	amod	O
Q254	56	22	ones	one	NNS	O	dep	O
Q254	56	23	he	he	PRP	O	nsubj	O
Q254	56	24	ever	ever	RB	O	advmod	O
Q254	56	25	wrote	write	VBD	O	acl:relcl	O
Q254	56	26	-RRB-	-rrb-	-RRB-	O	punct	O
Q254	56	27	,	,	,	O	punct	O
Q254	56	28	which	which	WDT	O	ref	O
Q254	56	29	steadily	steadily	RB	O	advmod	O
Q254	56	30	increased	increase	VBD	O	acl:relcl	O
Q254	56	31	in	in	IN	O	case	O
Q254	56	32	their	they	PRP$	O	nmod:poss	O
Q254	56	33	musical	musical	JJ	O	amod	O
Q254	56	34	sophistication	sophistication	NN	O	nmod:in	O
Q254	56	35	.	.	.	O	punct	O

