Q62317,https://en.wikipedia.org/wiki/Gottfried_Kirch,2,2,0.1795,F,"Since 1700 , [two] calendar variants were in force in the German Reich : the Gregorian Calendar in the catholic , the Verbesserter Reichskalender -LRB- improved Reich calendar -RRB- in the Protestant regions , however the latter differed from the former solely in respect of calculation of the date of Easter .",
Q7183431,https://en.wikipedia.org/wiki/Philip_Dawe,6,6,0.1993,T,"He was married to Jane and they had [6] children , 3 of whom also became artists : George_Dawe , Henry_Edward_Dawe and James_Philip_Dawe .",
Q235250,https://en.wikipedia.org/wiki/Æthelflæd,1,1,0.3991,T,"Æthelred was much older than Æthelflæd and they had [one] known child , a daughter called Ælfwynn .",
Q517791,https://en.wikipedia.org/wiki/Margaret_Roper,5,5,0.1805,T,"They had [five] children : Elizabeth -LRB- 1523 -- 60 -RRB- , Margaret -LRB- 1526 -- 88 -RRB- , Thomas -LRB- 1533 -- 98 -RRB- , Mary -LRB- d. 1572 -RRB- , and Anthony -LRB- 1544 -- 1597 -RRB- .",
Q564282,https://en.wikipedia.org/wiki/King_Huiwen_of_Qin,11,0,0,,,
Q3194080,https://en.wikipedia.org/wiki/Kathleen_Lockhart,1,0,0,,,
Q85145,https://en.wikipedia.org/wiki/Rudolph_Schildkraut,1,0,0,,,
Q115643,https://en.wikipedia.org/wiki/Émil_Goeldi,1,0,0,,,
Q574033,https://en.wikipedia.org/wiki/Shevah_Weiss,2,0,0,,,
Q259703,https://en.wikipedia.org/wiki/Amy_Yasbeck,1,2,0.6017,F,Yasbeck and Ritter also starred together in Problem Child [2] -LRB- 1991 -RRB- and guest-starred together in an episode of The Cosby Show which aired in 1991 .,
Q438195,https://en.wikipedia.org/wiki/Emil_Viklický,1,0,0,,,
Q527146,https://en.wikipedia.org/wiki/Margaret_Forster,3,3,0.3642,T,"Forster wrote prolifically during the 1960s and 1970s , while bringing up [three] young children , but she later criticised many of her early novels as `` skittery '' , feeling that she had not found her voice until her 1974 novel , The Seduction of Mrs Pendlebury .",
Q647445,https://en.wikipedia.org/wiki/Hugues_Panassié,1,16,0.2462,F,"In 1956 , RCA Victor published an LP record , Guide to Jazz -LRB- LPM 1393 -RRB- , a compilation including [16] recordings by prominent jazz artists with liner notes by Panassiè .",
Q4718348,https://en.wikipedia.org/wiki/Alexander_Bening,2,2,0.3016,T,"Bening had [two] sons : Simon_Bening , who was trained in his father 's craft , and Paul_Bening , whose profession is unknown .",
Q262490,https://en.wikipedia.org/wiki/Kathy_Ireland,3,16,0.3357,F,"By 2004 , kathy ireland Worldwide was marketing products from [16] manufacturers , including those of Nourison and Pacific Coast Lighting .",
Q1729384,https://en.wikipedia.org/wiki/K._Asif,6,3,0.1111,F,"With this film , Asif attained legendary status despite having only worked in [three] productions so far .",
Q1872168,https://en.wikipedia.org/wiki/Louise_Juliane_of_Erbach,6,1,0.3498,F,"The rights of her daughters were recognized and , with Swedish assistance , [one] part of the county after the other was returned to her .",
Q2058876,https://en.wikipedia.org/wiki/Yuya_Uchida_(entertainer),1,1,0.2444,F,"After replacing all but [one] member and reverting to a producer/manager role himself , the group changed their name to Flower Travellin ' Band and released another cover album , 1970 's Anywhere , before relocating to Canada .",
Q2246813,https://en.wikipedia.org/wiki/Princess_Elisabeth_of_Luxembourg_(1901–1950),2,5,0.1993,F,"They have [five] children , sixteen grandchildren and three great-grandchildren",
Q285549,https://en.wikipedia.org/wiki/Bianca_Jagger,1,1,0.4644,F,"At [one] point during her official visit , the entire staff saw about 40 captured refugees marched away at gunpoint towards El Salvador by a death squad .",
Q1147417,https://en.wikipedia.org/wiki/Simonetta_Stefanelli,3,3,0.2123,T,"They had [three] children together , including actress Violante_Placido , and they divorced in 1994 .",
Q1442192,https://en.wikipedia.org/wiki/Paquirri,3,2,0.2903,F,"He was first married to Carmen_Ordóñez , with whom he had [two] sons , Cayetano_Rivera_Ordóñez and Francisco_Rivera_Ordóñez .",
Q7492,https://en.wikipedia.org/wiki/Emperor_Xiaozong_of_Song,5,33,0.2406,F,Volumes [33] -- 35 : Biography of Emperor Xiaozong .,
Q503850,https://en.wikipedia.org/wiki/Kamal_Jumblatt,1,0,0,,,
Q7183734,https://en.wikipedia.org/wiki/Philip_Hinchcliffe,1,3,0.3809,F,"While the BBC publicly defended the programme , after [three] seasons Hinchcliffe was moved onto the adult police thriller series Target in 1977 , and his replacement Graham_Williams , who had created Target , was specifically instructed to lighten the tone of the storylines and reduce violence .",
Q469830,https://en.wikipedia.org/wiki/Gertrude_of_Sulzbach,2,2,0.3058,T,De Fundatoribus Monasterii Diessenses contains a rather confused genealogy concerning her [two] most prominent daughters .,
Q67413,https://en.wikipedia.org/wiki/Eduard_Joseph_d'Alton,1,0,0,,,
Q463940,https://en.wikipedia.org/wiki/Nakayama_Yoshiko,1,0,0,,,
Q1738852,https://en.wikipedia.org/wiki/Kenneth_Cope,3,1,0.6417,F,The series was axed after [one] season .,
Q2230153,https://en.wikipedia.org/wiki/Princess_Catherine_of_Württemberg,1,1,0.3452,T,"As the marriage seemingly predicted , they had [one] son , who would eventually succeed her childless brother Charles as King of Württemberg :",
Q3144895,https://en.wikipedia.org/wiki/Hélène_van_Zuylen,2,2,0.2827,T,They had [two] sons .,
Q392653,https://en.wikipedia.org/wiki/Isaac_Komnenos_(son_of_Alexios_I),4,0,0,,,
Q1380645,https://en.wikipedia.org/wiki/Pyotr_Andreyevich_Tolstoy,2,126,0.3612,F,"In 1717 , his position during Peter 's reign was secured once and for all by his successful mission to Naples to bring back the unfortunate tsarevich Alexei_Petrovich , -LRB- February 28 , 1690 -- by death penalty authorized by [126] members of the equivalent of the Russian Duma following the wishes of his father , July 7 , 1718 , aged 28 -RRB- , the son of Tsar Peter I whom he may be said to have literally hunted to death .",
Q4355545,https://en.wikipedia.org/wiki/Ali_Mazrui,5,3,0.2987,F,"In addition to his appointments as the Albert_Schweitzer Professor in the Humanities , Professor in Political Science , African Studies , Philosophy , Interpretation and Culture and the Director of the Institute of Global Cultural Studies -LRB- IGCS -RRB- , Mazrui also holds [three] concurrent faculty appointments as Albert_Luthuli Professor-at-Large in the Humanities and Development Studies at the University of Jos in Nigeria , Andrew_D._White Professor-at-Large Emeritus and Senior Scholar in Africana Studies at Cornell University , Ithaca , New York and Chancellor of the Jomo Kenyatta University of Agriculture and Technology , Nairobi , Kenya .",
Q3508117,https://en.wikipedia.org/wiki/Dana_Medřická,1,0,0,,,
Q263949,https://en.wikipedia.org/wiki/Natalie_of_Serbia,2,2,0.3269,T,"She had [two] sons with him , the future king Alexander , born 1876 , whose godfather was Tsar Alexander_II of Russia , and his younger brother Sergei_-LRB-_Sergej_-RRB- , who died just a few days after his birth in 1878 .",
Q3161760,https://en.wikipedia.org/wiki/Jan_Stenbeck,4,0,0,,,
Q4347931,https://en.wikipedia.org/wiki/Signe_Hammarsten-Jansson,3,3,0.1815,T,"The couple had [three] children in total : Tove_Jansson , Lars_Jansson and Per Olov_Jansson .",
Q5515663,https://en.wikipedia.org/wiki/Gabriel_Gustafsson_Oxenstierna,7,2,0.6328,F,Oxenstierna 's [two] last marriages were both childless .,
Q272321,https://en.wikipedia.org/wiki/He_Zizhen,6,3,0.2521,F,"He Zizhen had three daughters and [three] sons with Mao_Zedong , but except for their daughter , Li_Min , all of them either died young or were separated from the family .",
Q2594607,https://en.wikipedia.org/wiki/Rogvolod_Vseslavich,3,2,0.1448,F,"Some historians , including Mikhail_Pogodin , believe that Rogvolod-Boris are [two] different princes .",
Q3487816,https://en.wikipedia.org/wiki/Kunigunde_of_Poland,5,1,0.3929,F,"The marriage produced [one] son , Mieszko -LRB- b. ca. 1330 - d. 1350 -RRB- .",
Q982225,https://en.wikipedia.org/wiki/Eamon_Gilmore,3,2,0.222,F,"They have lived in Shankill , Dublin since 1979 and have [two] sons and one daughter .",
Q453505,https://en.wikipedia.org/wiki/Kenwa_Mabuni,2,2,0.1422,F,"Although he remained true to the teachings of these [two] great masters , Mabuni sought instruction from a number of other teachers ; including Seishō_Aragaki , Tawada_Shimboku , Sueyoshi_Jino and Wu_Xianhui -LRB- a Chinese master known as Go-Kenki -RRB- .",
Q935131,https://en.wikipedia.org/wiki/Jacob_de_Witt,2,4,0.1713,F,"He was a member of the States of Holland and an opponent of William_II , Prince of Orange , stadtholder of Holland and [four] other provinces .",
Q3081811,https://en.wikipedia.org/wiki/Francisco_Bouligny,4,4,0.1993,T,"They had [four] children , including Charles_Dominique_Joseph_Bouligny who was elected by the legislature to the U.S. Senate in the 1820s .",
Q863316,https://en.wikipedia.org/wiki/Fred_DeLuca,1,0,0,,,
Q271520,https://en.wikipedia.org/wiki/Elizabeth_Granowska,5,3,0.4229,F,"Around 1397 , Elizabeth married Wincenty_Granowski , castellan of Nakło and a widower with at least [three] sons .",
Q6137372,https://en.wikipedia.org/wiki/James_Kinnier_Wilson,0,0,0,,,
Q2533394,https://en.wikipedia.org/wiki/Ivan_Yakovlev_(educator),1,0,0,,,
Q1056851,https://en.wikipedia.org/wiki/Cesare_I_Gonzaga,2,0,0,,,
Q3358782,https://en.wikipedia.org/wiki/Barbro_Holmberg,3,1,0.1915,F,"Her marriage to radio journalist Thomas_Nordegren produced three children : [one] son , Axel and twin daughters Elin and Josefin .",
Q4571729,https://en.wikipedia.org/wiki/Thorvald_Astrup,1,0,0,,,
Q444839,https://en.wikipedia.org/wiki/Gyula_Zsengellér,1,5,0.139,F,"He was the Hungarian league 's top-scorer in [five] seasons : 1938 , 1939 , 1943 , 1944 and in the spring season of 1945 .",
Q4013965,https://en.wikipedia.org/wiki/Virginia_Bourbon_del_Monte,7,7,0.2403,T,"Meanwhile , Virginia had to face a tough confrontation with her father-in-law , who tried to claim parental authority over her [seven] children by all means after finding out that the two lovers were about to get married .",
Q7174275,https://en.wikipedia.org/wiki/Peter_Goin,2,2,0.1577,F,His work has been shown in over fifty museums nationally and internationally and he is the recipient of [two] National Endowment for the Arts Fellowships .,
Q661273,https://en.wikipedia.org/wiki/Ottokar_II_of_Styria,3,3,0.1629,T,"Ottokar_II was married in 1090 to Elisabeth , daughter of Leopold_II of Austria and Ida of Formbach-Ratelnberg , and had [three] children :",
Q3852035,https://en.wikipedia.org/wiki/Phương_Mai,2,2,0.1993,T,"On 5 August 1971 , in Paris , France , Princess Phương_Mai married Pietro_Badoglio , 2nd Duke of Addis Abeba and Marquess of Sabotino ; they had [two] children , a son and a daughter :",
Q255714,https://en.wikipedia.org/wiki/Ana_Hickmann,1,2,0.1013,F,Hickmann was not hit but her sister-in-law took [two] shots and was hospitalized .,
Q925205,https://en.wikipedia.org/wiki/Guy_I_de_la_Roche,6,1,0.2903,F,"William -LRB- died 1287 -RRB- , Duke of Athens , married Helena_Angelina_Comnena , by whom he had [one] son , Guy_II , Duke of Athens .",
Q1397516,https://en.wikipedia.org/wiki/Wichmann_the_Elder,4,3,0.3752,F,She left him at least [three] sons and a daughter :,
Q19299804,https://en.wikipedia.org/wiki/Joan_Roca_i_Caball,7,1,0.2751,F,"Its format emphasized mobilization and search for wider social basis rather than anti-primoderiverista activities , though at [one] point the Barcelona hotheads considered staging a coup in La Seu d'Urgell .",
Q324539,https://en.wikipedia.org/wiki/Sam_Sheppard,1,2,0.4805,F,"Towards the end of his life , Sheppard was reportedly drinking `` as much as [two] fifths of liquor a day '' -LRB- 1.5 liters -RRB- .",
Q1564853,https://en.wikipedia.org/wiki/Hrvoje_Požar,1,0,0,,,
Q3706312,https://en.wikipedia.org/wiki/Devlet_Hatun,4,2,0.2051,F,"The tomb of Devlet_Hatun stands alone in Bursa neighbourhoods separate from the mosque complexes that contained the tombs of the sultans and other mbers of the dynasty , following [two] royal mothers , Nilüfer_Hatun and Gülçiçek_Hatun .",
Q454245,https://en.wikipedia.org/wiki/Alan_Kelly_(politician),2,2,0.2058,T,The couple have [two] children ; a daughter and a son .,
Q258452,https://en.wikipedia.org/wiki/Pinedjem_II,7,1,0.3409,F,"When Pinedjem_II died , his mummy , along with those of his wives and at least [one] daughter , Nesitanebetashru , were interred in tomb DB320 at Deir_el-Bahri , above the Mortuary Temple of Hatshepsut .",
Q3001995,https://en.wikipedia.org/wiki/Theodore_van_Houten,2,0,0,,,
Q3507230,https://en.wikipedia.org/wiki/Andrzej_Hławiczka,3,0,0,,,
Q6376323,https://en.wikipedia.org/wiki/Katherine_Cassavetes,1,0,0,,,
Q7273895,https://en.wikipedia.org/wiki/R._P._Goenka,2,2,0.5941,F,"The Goenka business empire is remarkable for [two] things : firstly , the fact that none of their major ventures were founded by them , all being take-overs ; and secondly , the resultant diversity and incoherence of these companies .",
Q18221696,https://en.wikipedia.org/wiki/Michel_Besnier,3,2,0.3452,F,"They had [two] sons , Emmanuel and Jean-Michel , and a daughter , Marie .",
Q1894411,https://en.wikipedia.org/wiki/Marcus_Wallenberg_(born_1956),8,2,0.2123,F,They have [two] children together ; he has four children from an earlier relationship .,
Q311149,https://en.wikipedia.org/wiki/Orestes_(father_of_Romulus_Augustulus),1,0,0,,,
Q313237,https://en.wikipedia.org/wiki/Amaziah_of_Judah,1,1,0.6264,F,"His death occurred at some time between Nisan 1 and Tishri [1] of 767 BCE , i.e. in 768/767 by Judean reckoning , or more simply 768 BCE .",
Q500739,https://en.wikipedia.org/wiki/Cecrops_I,3,1,0.5248,F,-LRB- Sources are unclear whether only [one] sister or all three participated . -RRB-,
Q2994965,https://en.wikipedia.org/wiki/Constantin_Denis_Bourbaki,1,80,0.1552,F,"Nevertheless , he recruited a body of [80] men at his own expense , and joined Greek chieftains Vasos_Mavrovouniotis and Panayotis_Notaras .",
Q3790523,https://en.wikipedia.org/wiki/Clay_Matthews_Jr.,2,2,0.1201,F,"The Matthews Family won the game , and Clay was one of the [two] family members to play the final round .",
Q5451126,https://en.wikipedia.org/wiki/Fiona_Walker,2,2,0.2055,F,"Other television appearances have included All Creatures Great and Small -LRB- 1978 -RRB- , Pope John_Paul_II -LRB- 1984 -RRB- , Bleak House -LRB- 1985 -RRB- , The Woman in Black -LRB- 1989 -RRB- , Agatha_Christie 's Poirot -LRB- 1993 -RRB- , and [two] Doctor Who serials , 24 years apart , playing villainesses Kala in The Keys of Marinus in 1964 , and Lady Peinforte in Silver Nemesis in 1988 , as well as a definitive Ruth in Alan_Ayckbourn 's trilogy The Norman Conquests -- Thames Television -LRB- 1977 -RRB- .",
Q5549650,https://en.wikipedia.org/wiki/Gerald_W._Abrams,2,2,0.5057,F,"He cares about only [two] other things , his uncomfortably close mother and absent father .",
Q8012191,https://en.wikipedia.org/wiki/William_Henry_Toms,1,0,0,,,
Q1301476,https://en.wikipedia.org/wiki/Sunil_Mittal,3,700,0.2564,F,"In 2014 , Bharti planned to acquire Loop Mobile for INR [700] crores , but the deal was called off later .",
Q13575319,https://en.wikipedia.org/wiki/William_Jasper_Kerr,6,4,0.2417,F,"He married Leonora_Hamilton in 1885 , and had [four] daughters and two sons .",
Q543564,https://en.wikipedia.org/wiki/Solomonia_Saburova,0,0,0,,,
Q2777768,https://en.wikipedia.org/wiki/Carlos_María_Morales,1,7,0.1155,F,Morales made [seven] appearances for the senior Uruguay national football team during 2001 .,
Q5386488,https://en.wikipedia.org/wiki/Eric_Fitzgibbon,1,0,0,,,
Q5721098,https://en.wikipedia.org/wiki/Henry_Fane_of_Brympton,4,3,0.4885,F,They had [three] sons reaching adulthood :,
Q6144813,https://en.wikipedia.org/wiki/James_W._Husted_(speaker),4,0,0,,,
Q2442673,https://en.wikipedia.org/wiki/Tony_Killeen,5,5,0.2441,T,"He is married to Lily_O'Keeffe ; they have [five] sons and live in Kilnaboy , County Clare .",
Q4709994,https://en.wikipedia.org/wiki/Albert_D._Bosson,2,2,0.1993,T,"They had [two] children , a son , Campbell_Bosson , born on November 18 , 1888 , and a daughter , Pauline_Arlaud_Bosson , born on February 24 , 1894 .",
Q970357,https://en.wikipedia.org/wiki/Susana_Trimarco,1,7,0.1741,F,"In December 2012 , [seven] men and six women were charged with Marita 's kidnapping , but acquitted in a Tucuman criminal court .",
Q2170755,https://en.wikipedia.org/wiki/William_Bertrand_of_Provence,1,0,0,,,
Q3972327,https://en.wikipedia.org/wiki/James_Laidlaw_Maxwell,2,2,0.3452,T,"They had [two] sons , John_Preston and James_Laidlaw_Jnr , both of whom later also became medical missionaries .",
Q4681891,https://en.wikipedia.org/wiki/Adele_Khoury_Graham,4,4,0.2571,T,"The first of the couple 's [four] daughters , Gwen , was born in 1963 .",
Q5343494,https://en.wikipedia.org/wiki/Edward_Holyoke,1,0,0,,,
Q1257863,https://en.wikipedia.org/wiki/David_in_Islam,1,1,0.8117,F,He used to sleep for half of the night and then pray for [one] third of the night and again sleep for its sixth part and used to fast on alternate days . '',
Q2986223,https://en.wikipedia.org/wiki/Lê_Thái_Tông,3,1,0.1025,F,"Although Lê Thái Tông proved to be a capable emperor , his one flaw was his desire for women , and the imperial court was soon filled with intrigue as he shifted his affections from [one] concubine to another .",
Q16873168,https://en.wikipedia.org/wiki/Ndvungunye,13,0,0,,,
Q20760743,https://en.wikipedia.org/wiki/Lilla_Vanston,1,1,0.4289,T,"The couple had [one] daughter , Dairine , who would also go on to become an artist .",
Q6779107,https://en.wikipedia.org/wiki/Mary_Bradbury,11,0,0,,,
Q1078688,https://en.wikipedia.org/wiki/Christian_of_Thuringia,2,0,0,,,
Q2745179,https://en.wikipedia.org/wiki/Ednyfed_Fychan,13,3,0.1736,F,"Ednyfed cut off the heads of three English lords in battle and carried them , still bloody , to Llywelyn , who commanded him to change his family coat of arms to display [three] heads in memory of the feat .",
Q5620271,https://en.wikipedia.org/wiki/Gurram_Jashuva,1,1,0.5513,F,"In [one] stanza , Jashuva writes : To this friendly bat he began telling his life-story with a heart scorched by sorrow .",
Q7383878,https://en.wikipedia.org/wiki/Ryan_Bennett_(sportscaster),4,21,0.1627,F,"Ryan 's first big break in television occurred in 1998 when he accepted a job at KTVZ channel [21] in Bend , Oregon , where he was Sports Director .",
Q888823,https://en.wikipedia.org/wiki/Guy_André_Pierre_de_Montmorency-Laval,1,0,0,,,
Q1405240,https://en.wikipedia.org/wiki/Waltheof_of_Bamburgh,0,4,0.1449,F,Waltheof [4] at Prosopography of Anglo-Saxon England,
Q1417640,https://en.wikipedia.org/wiki/War_Admiral,0,1,0.434,F,"Seabiscuit and War Admiral almost faced each other several times that summer but for [one] reason or another , they never met .",
Q4529990,https://en.wikipedia.org/wiki/Ida_de_Tosny,8,0,0,,,
Q5989710,https://en.wikipedia.org/wiki/Idris_Shah_II_of_Perak,6,2,0.1621,F,"He had issue , [two] son and three daughter .",
Q5524863,https://en.wikipedia.org/wiki/Gary_Cohen,5,5,0.1411,T,Cohen is married to Lynn_Cohen and has [five] children .,
Q297765,https://en.wikipedia.org/wiki/Christy_Walton,1,3,0.2549,F,Tallant was arrested and charged with [three] counts of breaching health and safety laws .,
Q4693147,https://en.wikipedia.org/wiki/Agnes_of_Faucigny,1,2,0.2314,F,"Originally intending to give a third of her inheritance to her daughter Beatrice and [two] thirds to her husband Peter , Agnes instead named her daughter as the sole heir to her lands in Faucigny , together with her daughter 's husband the Dauphin de Viennois .",
Q6017678,https://en.wikipedia.org/wiki/Inder_Raj_Anand,2,0,0,,,
Q19911754,https://en.wikipedia.org/wiki/Francis_Bevan,4,0,0,,,
Q4719471,https://en.wikipedia.org/wiki/Alexander_MacEwen,5,3,0.2301,F,MacEwen had [three] sons and two daughters .,
Q4755023,https://en.wikipedia.org/wiki/Andrea_Coote,3,0,0,,,
Q5446263,https://en.wikipedia.org/wiki/Fiach_Mac_Conghail,2,2,0.3183,T,Mac Conghail has [two] daughters with actress Bríd_Ní_Neachtain .,
Q12958427,https://en.wikipedia.org/wiki/Mihael_Zmajlović,2,2,0.1261,T,Zmajlović is married to Marija_Zmajlović with whom he has [two] children .,
Q381459,https://en.wikipedia.org/wiki/Agave_(mythology),0,2,0.235,F,"Apollodorus , Apollodorus , The Library , with an English Translation by Sir James_George_Frazer , F.B.A. , F.R.S. in [2] Volumes .",
Q621376,https://en.wikipedia.org/wiki/Xiong_Kang,2,0,0,,,
Q4532603,https://en.wikipedia.org/wiki/Hur_Nam-sik,1,0,0,,,
Q7047269,https://en.wikipedia.org/wiki/Noel_Wood,2,2,0.3065,T,"He married Eleanor_Weld_Skipper , whom he met at art school , and fathered [two] daughters , Virginia_Maray and Ann_Oenone .",
Q15130018,https://en.wikipedia.org/wiki/Grace_Crowfoot,4,3,0.305,F,"In 1909 she married John_Winter_Crowfoot , who was the Assistant Director of Education in Sudan and they lived in Cairo where had [three] daughters .",
Q18619134,https://en.wikipedia.org/wiki/Marilyn_Ziering,4,2,0.1845,F,"The couple had two sons and [two] daughters : Michael_Ziering , Ira_Ziering , Rosanne_Ziering , Amy_Ziering .",
Q3154783,https://en.wikipedia.org/wiki/Isaac_Wilkinson,7,0,0,,,
Q5085069,https://en.wikipedia.org/wiki/Charlie_Jacobs,3,3,0.2409,T,"The couple have [three] children , two sons and one daughter .",
Q15052269,https://en.wikipedia.org/wiki/Benjamin_B._Wagner,3,18,0.1265,F,He has conducted [eighteen] jury trials .,
Q272200,https://en.wikipedia.org/wiki/Æthelmund,1,1,0.5178,T,They had at least [one] son named Æthelric .,
Q847745,https://en.wikipedia.org/wiki/Lu_Lun,0,1,0.2443,F,"Lu_Lun -LRB- traditional Chinese : 盧綸 ; simplified Chinese : 卢纶 ; pinyin : Lú Lún , 739-799 -RRB- was a Chinese poet of the Middle Tang Dynasty , with six of his poems being included in the famous anthology Three Hundred Tang Poems , as well as being mentioned in [one] poem , by Sikong_Shu , which was translated by Witter_Bynner as `` When Lu_Lun My Cousin Comes For The Night '' .",
Q4666095,https://en.wikipedia.org/wiki/Abdullah_bin_Abdul-Rahman,0,0,0,,,
